participant_id,instance_gmt,uuid,mw_label,test_fold_num
BE7-P1010-Memphis,10/25/2013 15:41:18.013,8091dcd9-39e9-4065-ae1c-a6fccf9bbc4d.mp4,NonMW,3
BE7-P1010-Memphis,10/25/2013 15:42:14.013,ee0e73b9-8e10-40db-88da-a6f3f01b1efe.mp4,NonMW,3
BE7-P1010-Memphis,10/25/2013 15:42:42.013,d24b9e96-0fb9-4255-a0f9-66299643700a.mp4,NonMW,3
BE7-P1010-Memphis,10/25/2013 15:43:10.013,fa7c38bb-0dd8-433e-9079-7fb02f917fef.mp4,NonMW,3
BE7-P1010-Memphis,10/25/2013 15:43:24.013,f6f68a17-2249-44ff-93a5-e34705c5327e.mp4,NonMW,3
BE7-P1010-Memphis,10/25/2013 15:43:52.013,b40d0df5-4270-437b-b45e-305737bf1899.mp4,NonMW,3
BE7-P1010-Memphis,10/25/2013 15:45:16.013,d01dae5a-4afa-4b89-afa3-6816e72bc73d.mp4,NonMW,3
BE7-P1010-Memphis,10/25/2013 15:45:44.013,21fe5a31-a539-48fb-8951-4eb189cf8f33.mp4,NonMW,3
BE7-P1010-Memphis,10/25/2013 15:46:12.013,77aef492-a3d5-4057-9912-6638dbac71f1.mp4,NonMW,3
BE7-P1010-Memphis,10/25/2013 15:48:32.013,111deb74-e726-4305-9c77-c5885cf49e04.mp4,NonMW,3
BE7-P1010-Memphis,10/25/2013 15:49:00.013,dc551160-aa84-4744-8ac8-ab38228f56a2.mp4,NonMW,3
BE7-P1010-Memphis,10/25/2013 15:49:28.013,1e3518e7-d402-4644-b51b-034bc7862184.mp4,NonMW,3
BE7-P1010-Memphis,10/25/2013 15:49:56.013,efc25e07-e3c3-4822-a6a1-c76636e939b5.mp4,NonMW,3
BE7-P1010-Memphis,10/25/2013 15:50:24.013,c1fd2bb1-6bfa-494e-8f7e-a1cb96edfd6b.mp4,NonMW,3
BE7-P1010-Memphis,10/25/2013 15:50:52.013,ff94df2d-b745-4639-adb8-5e4d0782d885.mp4,NonMW,3
BE7-P1011-Memphis,10/25/2013 19:56:51.969,5e73b898-6f06-4dbb-8c96-94a20ed0224b.mp4,NonMW,4
BE7-P1011-Memphis,10/25/2013 19:57:19.969,b4cdef77-1bac-4eaa-aaab-d3d624097bb7.mp4,NonMW,4
BE7-P1011-Memphis,10/25/2013 19:57:33.969,458496f3-9766-4121-ac50-dc95fce010bf.mp4,NonMW,4
BE7-P1011-Memphis,10/25/2013 19:58:01.969,8a6cd38e-704c-48d7-8f8f-6afc18950c1a.mp4,NonMW,4
BE7-P1011-Memphis,10/25/2013 19:58:15.969,18e0972e-1472-4735-a7c0-6a0710c63b8e.mp4,NonMW,4
BE7-P1011-Memphis,10/25/2013 20:00:07.969,6b40c244-337e-4d72-80d2-9952dc478a5f.mp4,NonMW,4
BE7-P1011-Memphis,10/25/2013 20:00:35.969,a0212e11-6c58-48a7-9e2c-4fd4345206ec.mp4,NonMW,4
BE7-P1011-Memphis,10/25/2013 20:02:27.969,c85cf103-d4a9-49e7-b764-a1ac8aa8cca6.mp4,NonMW,4
BE7-P1011-Memphis,10/25/2013 20:03:37.969,d455cd59-afc6-4730-8116-083d99ff2c94.mp4,NonMW,4
BE7-P1011-Memphis,10/25/2013 20:04:47.969,f77ade71-9d8f-4c42-8a6a-c5525300105a.mp4,NonMW,4
BE7-P1011-Memphis,10/25/2013 20:05:29.969,87cb7183-7928-450b-97ad-b46e98b6322b.mp4,NonMW,4
BE7-P1011-Memphis,10/25/2013 20:06:25.969,f001235a-14dc-4565-a064-35338afc68db.mp4,NonMW,4
BE7-P1011-Memphis,10/25/2013 20:06:53.969,2073e673-45ef-40e4-9109-3732451e9925.mp4,NonMW,4
BE7-P1011-Memphis,10/25/2013 20:07:21.969,b6453338-9a50-40b2-b06f-1e261770936f.mp4,NonMW,4
BE7-P1011-Memphis,10/25/2013 20:07:49.969,a4638a79-286f-4d57-855d-bfd439171033.mp4,NonMW,4
BE7-P1011-Memphis,10/25/2013 20:08:17.969,b6fbebf9-9ca9-42f9-8848-a26a14b8f9bc.mp4,NonMW,4
BE7-P1011-Memphis,10/25/2013 20:08:45.969,c4159031-545d-4490-9fcb-6072ac4cc011.mp4,NonMW,4
BE7-P1011-Memphis,10/25/2013 20:08:59.969,2b47a19f-4c13-437a-9d93-42b655c8cd88.mp4,NonMW,4
BE7-P1011-Memphis,10/25/2013 20:10:09.969,5587cd04-8b35-476b-b4ac-120b15023a36.mp4,NonMW,4
BE7-P1011-Memphis,10/25/2013 20:10:23.969,27f1a375-2d6d-40c9-bdf5-063f0a12b11f.mp4,NonMW,4
BE7-P1011-Memphis,10/25/2013 20:10:51.969,e8c1f0e1-82df-42de-b8e5-8cf59f04c874.mp4,NonMW,4
BE7-P1011-Memphis,10/25/2013 20:11:19.969,cd9b4fa7-094e-4fe2-8048-462de3b3f5c6.mp4,NonMW,4
BE7-P1011-Memphis,10/25/2013 20:12:57.969,dd7eeaf1-273a-49f3-97cd-08434aa99ac9.mp4,NonMW,4
BE7-P1011-Memphis,10/25/2013 20:13:25.969,dcbe529d-067e-4b99-a866-d2af5f9b2ad4.mp4,NonMW,4
BE7-P1011-Memphis,10/25/2013 20:14:21.969,95af2ebe-35e4-440e-b997-e2b11408ac25.mp4,NonMW,4
BE7-P1011-Memphis,10/25/2013 20:14:49.969,8892f3b6-fcd8-41f3-b71d-d9d00a08a2e9.mp4,NonMW,4
BE7-P1011-Memphis,10/25/2013 20:15:31.969,115d82dc-a63c-47b6-8cfb-11a2f3d32cd4.mp4,NonMW,4
BE7-P1011-Memphis,10/25/2013 20:16:27.969,e88b4961-c72f-404c-bbd6-f4f3b90d41cf.mp4,NonMW,4
BE7-P1011-Memphis,10/25/2013 20:17:51.969,95cd5d32-ddfc-4bd1-a000-d078e7fbdfc8.mp4,NonMW,4
BE7-P1011-Memphis,10/25/2013 20:18:19.969,1e0b408e-d3cf-482e-aae8-fc0e8333c89b.mp4,NonMW,4
BE7-P1011-Memphis,10/25/2013 20:19:01.969,4490f3f4-c1b1-472a-93a6-0b869f0060c8.mp4,NonMW,4
BE7-P1011-Memphis,10/25/2013 20:19:57.969,363da3b5-0f32-415a-ba99-868de4cea588.mp4,NonMW,4
BE7-P1011-Memphis,10/25/2013 20:20:39.969,a34da22b-1704-4e05-8f05-6510de917b92.mp4,NonMW,4
BE7-P1015-ND,10/30/2013 18:51:23.819,c13ab4f0-508e-4d97-b746-3a2683f2a417.mp4,NonMW,3
BE7-P1015-ND,10/30/2013 18:51:51.819,60fad26b-ba3e-439d-8783-064140b70a20.mp4,NonMW,3
BE7-P1015-ND,10/30/2013 18:53:15.819,c697d474-3581-4a77-81ca-7e7ea5882c18.mp4,NonMW,3
BE7-P1015-ND,10/30/2013 18:54:25.819,15de0e7a-9cd5-4440-ad86-425a78c228a5.mp4,NonMW,3
BE7-P1015-ND,10/30/2013 18:56:31.819,42a602d3-2c60-4f91-9990-0c4083a6f8f8.mp4,NonMW,3
BE7-P1015-ND,10/30/2013 18:56:59.819,d626b052-f111-4c4f-b940-46ce5ac812f1.mp4,NonMW,3
BE7-P1015-ND,10/30/2013 18:57:36.090,48941d14-76b6-47ae-859f-37c03b1f446f.mp4,MW,3
BE7-P1015-ND,10/30/2013 18:58:51.819,a7e633ad-e328-4799-8332-c76692916579.mp4,NonMW,3
BE7-P1015-ND,10/30/2013 18:59:05.819,b20a1b18-436b-4413-99d2-c81ae368d631.mp4,NonMW,3
BE7-P1015-ND,10/30/2013 19:00:29.819,7dee7e8d-9219-4512-b6cf-7dba692fe25d.mp4,NonMW,3
BE7-P1015-ND,10/30/2013 19:00:57.819,5a8e3e5d-29dc-4ea1-9269-40218ad63323.mp4,NonMW,3
BE7-P1015-ND,10/30/2013 19:01:31.322,14137423-dea5-4a64-96b0-7b2913488139.mp4,MW,3
BE7-P1015-ND,10/30/2013 19:03:59.819,20ce94df-f422-4c21-896c-941838004f54.mp4,NonMW,3
BE7-P1015-ND,10/30/2013 19:05:23.819,19a94254-0d52-4a4b-aa1f-fa9ee5886524.mp4,NonMW,3
BE7-P1015-ND,10/30/2013 19:05:51.819,9509b5d3-c4ff-4402-94a5-72699859a492.mp4,NonMW,3
BE7-P1015-ND,10/30/2013 19:07:15.819,44330eee-77ac-4156-b3eb-1eb94b7543f0.mp4,NonMW,3
BE7-P1015-ND,10/30/2013 19:07:47.011,522c1f6a-6b72-46f8-bc8e-d9cb9fc22847.mp4,MW,3
BE7-P1015-ND,10/30/2013 19:08:53.819,de1a2858-6596-48d8-8e8e-9c99f97168c1.mp4,NonMW,3
BE7-P1015-ND,10/30/2013 19:12:30.656,6799edfb-4331-4c85-8939-3d0450033119.mp4,MW,3
BE7-P1015-ND,10/30/2013 19:13:47.819,987610dc-82c1-48aa-bcec-079442ff96a4.mp4,NonMW,3
BE7-P1015-ND,10/30/2013 19:14:57.819,220680f2-5ff2-4169-ba67-7e4c5becf1df.mp4,NonMW,3
BE7-P1015-ND,10/30/2013 19:15:25.819,89fdb8dc-cff8-4347-a1a1-c9ac554eb452.mp4,NonMW,3
BE7-P1016-ND,10/31/2013 14:16:36.161,9d74a03a-838e-4970-8a84-e99351ade651.mp4,NonMW,2
BE7-P1016-ND,10/31/2013 14:18:00.161,bea0b93c-adf7-4f44-9c57-aa1530a5c6d6.mp4,NonMW,2
BE7-P1016-ND,10/31/2013 14:19:24.161,3f96e828-f511-4235-9411-be204c4426f4.mp4,NonMW,2
BE7-P1016-ND,10/31/2013 14:19:52.161,90977aa4-3967-4642-a280-eff462ae1a4c.mp4,NonMW,2
BE7-P1016-ND,10/31/2013 14:24:46.161,9ef34858-376b-4af1-8742-9e4ea22b84b3.mp4,NonMW,2
BE7-P1016-ND,10/31/2013 14:25:14.161,806f8375-2512-430e-bce4-b68509d1f235.mp4,NonMW,2
BE7-P1016-ND,10/31/2013 14:26:10.161,2297a12e-fa49-40b1-98e6-0f359c7ec6be.mp4,NonMW,2
BE7-P1016-ND,10/31/2013 14:28:58.161,4cb532ca-9aaf-47c7-9e0a-dfa1f866caad.mp4,NonMW,2
BE7-P1016-ND,10/31/2013 14:31:18.161,bdf98abd-6668-4b66-a1de-72136e26cddc.mp4,NonMW,2
BE7-P1016-ND,10/31/2013 14:32:00.161,4b1f4301-41e7-47c6-b8e3-6ea583fe2c48.mp4,NonMW,2
BE7-P1016-ND,10/31/2013 14:33:38.161,5d9d41fd-1851-41f0-bdf9-1ae546461c7a.mp4,NonMW,2
BE7-P1016-ND,10/31/2013 14:35:02.161,320c4134-d091-4d43-9f3e-32a5fc9e24ee.mp4,NonMW,2
BE7-P1017-ND,10/31/2013 15:54:24.880,a15feb35-481b-4d6e-a04d-b64d628f4a37.mp4,MW,1
BE7-P1017-ND,10/31/2013 15:55:17.503,dc8d3b4d-58b8-4886-8c6a-397bdf5fb6bc.mp4,MW,1
BE7-P1017-ND,10/31/2013 15:56:43.612,b45335b0-a967-41a2-8f8c-f5bf61535339.mp4,NonMW,1
BE7-P1017-ND,10/31/2013 15:59:47.943,30bede4d-1782-4a40-960e-e5e686c0e904.mp4,MW,1
BE7-P1017-ND,10/31/2013 16:02:58.457,d751308d-8760-4deb-929b-65eb95777b7d.mp4,MW,1
BE7-P1017-ND,10/31/2013 16:04:13.812,9db574ec-bcd8-4208-96a0-dcee9a979bca.mp4,MW,1
BE7-P1017-ND,10/31/2013 16:05:19.006,c2f6b82c-cfe6-45b2-b363-c4aef5c00505.mp4,MW,1
BE7-P1017-ND,10/31/2013 16:09:16.951,1675319e-83f7-4465-9ef0-ecc2fb4732a2.mp4,MW,1
BE7-P1017-ND,10/31/2013 16:09:46.367,daed82e1-5af1-491c-8eeb-7e3a4624c43e.mp4,MW,1
BE7-P1017-ND,10/31/2013 16:10:23.249,fd1a9251-6161-4ce0-9f76-e5d32e0aa06f.mp4,MW,1
BE7-P1017-ND,10/31/2013 16:11:53.084,2174886e-a74d-4bd0-8e7b-681c8426b323.mp4,MW,1
BE7-P1017-ND,10/31/2013 16:14:03.961,19c32141-d458-424e-a569-516f7b29c95b.mp4,MW,1
BE7-P1017-ND,10/31/2013 16:17:00.871,69cb9ff1-7c5d-4381-8304-a7d4e9152a08.mp4,MW,1
BE7-P1017-ND,10/31/2013 16:17:29.612,dccf5f1b-b625-4810-b642-5f1cfb91144e.mp4,NonMW,1
BE7-P1017-ND,10/31/2013 16:17:57.612,99d6607c-8662-4c77-a3a9-e6ade955fee7.mp4,NonMW,1
BE7-P1017-ND,10/31/2013 16:19:07.612,3bc11d01-8e7f-4da1-96d2-a96ab644df3b.mp4,NonMW,1
BE7-P1017-ND,10/31/2013 16:20:02.718,0ad7608b-1229-4830-bd76-f18a02287a39.mp4,MW,1
BE7-P1017-ND,10/31/2013 16:21:00.552,3679a59f-3812-42f5-bb80-697dbaa68d21.mp4,MW,1
BE7-P1017-ND,10/31/2013 16:21:27.612,c29b8038-75fc-4e10-9aa1-06eeba923624.mp4,NonMW,1
BE7-P1018-ND,10/31/2013 17:18:10.829,74f648be-fc9d-4092-be5a-a293333566f4.mp4,NonMW,3
BE7-P1018-ND,10/31/2013 17:18:38.829,bd47e0d0-a11c-40d8-9731-92e07976b3ca.mp4,NonMW,3
BE7-P1018-ND,10/31/2013 17:20:30.829,b6cd41c2-ff41-45af-9ff8-4fe36306f18a.mp4,NonMW,3
BE7-P1018-ND,10/31/2013 17:22:08.829,7fd5ed1e-adfb-43ac-8dfa-7533db4220e9.mp4,NonMW,3
BE7-P1018-ND,10/31/2013 17:22:36.829,531e8956-55fe-4fe0-b443-04c043e02587.mp4,NonMW,3
BE7-P1018-ND,10/31/2013 17:24:14.964,c6f5f6fe-e06d-463d-ba1e-e3ec9341cc4b.mp4,MW,3
BE7-P1018-ND,10/31/2013 17:25:48.088,0172f4da-ed76-4119-a406-05634c843425.mp4,MW,3
BE7-P1018-ND,10/31/2013 17:28:12.829,cd9ebf1d-ca0d-4f7f-820e-6018108f813a.mp4,NonMW,3
BE7-P1018-ND,10/31/2013 17:28:51.766,9c985935-d1c4-4765-b064-1647d7f5b934.mp4,MW,3
BE7-P1018-ND,10/31/2013 17:29:22.829,07c3e56e-ce93-4d31-8988-fa79e9323fe0.mp4,NonMW,3
BE7-P1018-ND,10/31/2013 17:29:50.829,5bbc7a09-066b-47e3-8d81-5958d69c43b4.mp4,NonMW,3
BE7-P1018-ND,10/31/2013 17:30:32.829,e63c38cb-bd44-4d88-814a-6d9b4c6f915b.mp4,NonMW,3
BE7-P1018-ND,10/31/2013 17:31:14.829,f5ca473a-440d-4a0d-bed5-317649128bfe.mp4,NonMW,3
BE7-P1018-ND,10/31/2013 17:32:24.829,44be15aa-18fe-4f06-ac4b-6b98865fb52a.mp4,NonMW,3
BE7-P1018-ND,10/31/2013 17:34:02.829,f32daba8-4c03-4072-8b58-72837877d242.mp4,NonMW,3
BE7-P1018-ND,10/31/2013 17:34:44.829,607d8730-5963-4ea7-a9eb-9ac9861d9347.mp4,NonMW,3
BE7-P1018-ND,10/31/2013 17:35:12.829,472b3c51-4f41-4d53-8acf-1acd1229083f.mp4,NonMW,3
BE7-P1018-ND,10/31/2013 17:35:54.829,12ee0ec6-35e7-467a-8d90-0b1237dd3d16.mp4,NonMW,3
BE7-P1018-ND,10/31/2013 17:36:22.829,f2842bae-71c3-4c9a-9573-19e9e82cbfd8.mp4,NonMW,3
BE7-P1018-ND,10/31/2013 17:39:24.829,cc69c010-3626-463d-948b-4c93399b90bc.mp4,NonMW,3
BE7-P1018-ND,10/31/2013 17:41:03.563,5acb4d50-fa6c-4b30-aa5f-3ef5c86dbf68.mp4,MW,3
BE7-P1018-ND,10/31/2013 17:41:44.829,bae3bd54-eb52-448d-a94f-c367f48bad69.mp4,NonMW,3
BE7-P1018-ND,10/31/2013 17:42:26.829,b15e9e53-2537-40f9-9a99-381cfff3ce7e.mp4,NonMW,3
BE7-P1018-ND,10/31/2013 17:44:18.829,ee79cf15-d9d9-4b5e-a722-4b03d90cb686.mp4,NonMW,3
BE7-P1018-ND,10/31/2013 17:44:53.125,6ece637b-2183-4f53-bd01-7fb554ba25bd.mp4,MW,3
BE7-P1018-ND,10/31/2013 17:45:28.829,fb3737ca-cacc-4e5e-ab89-0ad2d8315551.mp4,NonMW,3
BE7-P1018-ND,10/31/2013 17:46:38.829,afa80476-cbe0-4181-abd2-2450bdb4506b.mp4,NonMW,3
BE7-P1018-ND,10/31/2013 17:47:20.829,7ed6003d-f5c0-48e4-b4a5-eb9dd9238b9f.mp4,NonMW,3
BE7-P1018-ND,10/31/2013 17:47:59.416,42946f1a-f1b0-4c35-9b2c-33c9242a5fc2.mp4,MW,3
BE7-P1018-ND,10/31/2013 17:48:58.829,ac8c30be-7927-443b-b198-72d021c795b3.mp4,NonMW,3
BE7-P1018-ND,10/31/2013 17:49:12.829,2121004b-def9-42d4-ba99-1b840d9d67c2.mp4,NonMW,3
BE7-P1018-ND,10/31/2013 17:50:08.829,4c7a15c0-1f60-4b73-9200-13ce3d0eb579.mp4,NonMW,3
BE7-P1018-ND,10/31/2013 17:50:50.829,cf7e378f-b772-416c-8356-ce96a0f114cc.mp4,NonMW,3
BE7-P1019-ND,10/31/2013 18:49:34.593,81749c19-7e87-48dc-96e2-82c805a4e61a.mp4,MW,3
BE7-P1019-ND,10/31/2013 18:50:58.867,fe4721b9-4c68-4466-b577-97adfa4fa02b.mp4,NonMW,3
BE7-P1019-ND,10/31/2013 18:54:14.867,364deb72-7f8e-45dc-89ad-edaa2db911ed.mp4,NonMW,3
BE7-P1019-ND,10/31/2013 18:55:24.867,5a110f09-fc16-4935-ba30-19954a37304c.mp4,NonMW,3
BE7-P1019-ND,10/31/2013 18:58:12.867,c62d0340-bf17-4f19-b9a2-f59bd817ef0d.mp4,NonMW,3
BE7-P1019-ND,10/31/2013 18:58:40.867,d96948db-0109-4b2c-9c47-88e57c7a159a.mp4,NonMW,3
BE7-P1019-ND,10/31/2013 18:59:11.926,3d419d55-e129-48ed-a72f-aa1ea033c962.mp4,MW,3
BE7-P1019-ND,10/31/2013 19:00:04.867,6cfb0740-40c4-4624-a53e-b2e9a4243278.mp4,NonMW,3
BE7-P1019-ND,10/31/2013 19:00:32.867,61f09f50-29d4-41e8-954a-e0f05c37e22e.mp4,NonMW,3
BE7-P1019-ND,10/31/2013 19:01:28.867,75e7b915-1578-413c-b29a-d4b06341858e.mp4,NonMW,3
BE7-P1019-ND,10/31/2013 19:08:08.217,8298d405-289e-4032-b91e-dfc8152abfd4.mp4,MW,3
BE7-P1019-ND,10/31/2013 19:09:10.867,e3c3954a-0ed8-4e58-9ab6-a8c86b4857a1.mp4,NonMW,3
BE7-P1019-ND,10/31/2013 19:09:52.867,b468ff9c-46c0-4e9f-9e06-dffc62d7a08b.mp4,NonMW,3
BE7-P1020-ND,11/01/2013 14:29:30.673,26f1c598-5973-49b8-818c-bf25c5607c6f.mp4,MW,4
BE7-P1020-ND,11/01/2013 14:30:32.851,bd78561d-0279-4d8d-9cfd-c0a126b68ea8.mp4,MW,4
BE7-P1020-ND,11/01/2013 14:33:13.225,0fb83ead-1709-47d7-8cdf-3286bea625a0.mp4,MW,4
BE7-P1020-ND,11/01/2013 14:33:55.762,8595594d-2e0f-4080-9eb7-21e914b8ac59.mp4,MW,4
BE7-P1020-ND,11/01/2013 14:35:36.294,2477fd50-f4e7-4b24-b8d1-09946e857c74.mp4,MW,4
BE7-P1020-ND,11/01/2013 14:36:25.807,357b097f-561f-4a0f-a000-1c73eacf63d8.mp4,MW,4
BE7-P1020-ND,11/01/2013 14:36:51.190,d20f76ac-36b6-4fe1-9a51-31173541cb05.mp4,MW,4
BE7-P1020-ND,11/01/2013 14:40:05.903,328c504a-49ba-4d44-a25a-7e83f4fef292.mp4,MW,4
BE7-P1020-ND,11/01/2013 14:40:30.285,501c92b5-793f-4c1a-8abe-58f2e09f9cc0.mp4,NonMW,4
BE7-P1020-ND,11/01/2013 14:42:50.285,455455bf-ce0d-445e-8152-c0e3fada0396.mp4,NonMW,4
BE7-P1020-ND,11/01/2013 14:46:09.451,6ac3cc74-34c2-4ce1-943a-dd247fdbd9b4.mp4,MW,4
BE7-P1020-ND,11/01/2013 14:47:44.285,dfb69557-2829-414d-92b9-9691984ecb08.mp4,NonMW,4
BE7-P1020-ND,11/01/2013 14:49:50.285,0df55c88-3c42-453a-858c-b5036127ff57.mp4,NonMW,4
BE7-P1021-ND,11/01/2013 17:09:57.926,6031ecbf-5a00-4806-bee2-ae9a9b8aca15.mp4,NonMW,2
BE7-P1021-ND,11/01/2013 17:12:13.302,0f843e47-ee7e-4640-930c-ae8078dce4bd.mp4,MW,2
BE7-P1021-ND,11/01/2013 17:14:51.926,570bc96e-937e-4ffa-9a3e-439c9c80bcb6.mp4,NonMW,2
BE7-P1021-ND,11/01/2013 17:16:29.926,17a90e0c-e424-4e84-b8d8-b3d877fd9d59.mp4,NonMW,2
BE7-P1021-ND,11/01/2013 17:17:26.521,f6b2ccb7-ea23-4631-83da-147adc2471d4.mp4,MW,2
BE7-P1021-ND,11/01/2013 17:17:53.926,d56b2f05-bd7f-4355-bf43-de47fe0cd730.mp4,NonMW,2
BE7-P1021-ND,11/01/2013 17:19:45.926,4b025383-5c68-4882-9d0d-87b1b022ca75.mp4,NonMW,2
BE7-P1021-ND,11/01/2013 17:21:33.450,a91575a2-aaf7-46d5-af4c-fd2755732230.mp4,MW,2
BE7-P1021-ND,11/01/2013 17:23:17.277,8d25e595-a709-4130-81ae-3cb8a1067037.mp4,MW,2
BE7-P1021-ND,11/01/2013 17:23:43.926,e3da3976-424b-4497-8ea3-f6c0948f2483.mp4,NonMW,2
BE7-P1021-ND,11/01/2013 17:24:25.926,c972e9d9-652b-4e05-af0f-938f79f9573c.mp4,NonMW,2
BE7-P1021-ND,11/01/2013 17:28:23.926,ed8451d2-fa03-406c-adde-fa82c59144aa.mp4,NonMW,2
BE7-P1021-ND,11/01/2013 17:29:47.926,fdfcebcd-13eb-45bf-b790-045c771db6dd.mp4,NonMW,2
BE7-P1022-ND,11/01/2013 18:51:40.617,36908e26-98ca-420e-9b0a-b5faf4b76632.mp4,MW,2
BE7-P1022-ND,11/01/2013 18:54:59.612,71b58ad8-2bf0-46f6-8df5-83dc469f8f65.mp4,NonMW,2
BE7-P1022-ND,11/01/2013 18:58:17.768,a2b6cd75-8272-4a75-acee-c1477519be5f.mp4,MW,2
BE7-P1022-ND,11/01/2013 19:00:07.612,1ca4cf11-633b-47ff-b2a3-9595f54b5f30.mp4,NonMW,2
BE7-P1022-ND,11/01/2013 19:01:31.612,9204f932-a7ec-4d1a-9d34-fceed9a25369.mp4,NonMW,2
BE7-P1022-ND,11/01/2013 19:02:55.612,39147904-e26d-4e8a-bf86-dec1928b2434.mp4,NonMW,2
BE7-P1022-ND,11/01/2013 19:04:05.612,2ce01137-14ee-406e-92b9-dcb185cbc982.mp4,NonMW,2
BE7-P1024-ND,11/04/2013 19:40:40.949,96d831c2-c44d-4af7-9945-65744eb2d539.mp4,MW,4
BE7-P1024-ND,11/04/2013 19:41:09.222,8b178593-be04-4f0e-af49-77569a9a7d36.mp4,NonMW,4
BE7-P1024-ND,11/04/2013 19:43:15.222,576711d0-24e8-4212-aafa-d852680f1cb6.mp4,NonMW,4
BE7-P1024-ND,11/04/2013 19:49:56.625,5b595ac1-823a-4be4-b797-bd91810428a8.mp4,MW,4
BE7-P1024-ND,11/04/2013 19:51:49.058,0a385c56-97e4-40f6-b0ac-342d3bd6f411.mp4,MW,4
BE7-P1024-ND,11/04/2013 19:53:45.222,a0cfefb1-7c3b-48fd-86ca-067e5bd74858.mp4,NonMW,4
BE7-P1024-ND,11/04/2013 19:55:24.980,3aac533e-1c3d-4e41-b7cd-e0f571413f86.mp4,MW,4
BE7-P1024-ND,11/04/2013 19:55:53.842,80fd61a9-52b8-4215-85b3-5f0426f7bfb4.mp4,MW,4
BE7-P1024-ND,11/04/2013 19:57:39.747,46a0960c-2a83-4a95-b056-ea25938f41ec.mp4,MW,4
BE7-P1024-ND,11/04/2013 19:59:44.563,ed4042f0-dc8e-43e2-abac-2745561dfd34.mp4,MW,4
BE7-P1025-ND,11/05/2013 18:09:44.400,afcc1afc-e4f2-41a7-bcf4-4159859a7586.mp4,NonMW,3
BE7-P1025-ND,11/05/2013 18:10:40.400,c071b525-10b5-4575-bb52-58c8c2451eb1.mp4,NonMW,3
BE7-P1025-ND,11/05/2013 18:11:40.600,3f8d14bc-0c06-4c42-b1da-d81c60ae00b2.mp4,MW,3
BE7-P1025-ND,11/05/2013 18:12:36.058,82ca35ba-c093-4568-870d-253341ca901a.mp4,MW,3
BE7-P1025-ND,11/05/2013 18:13:14.400,43979b95-c21c-4a0c-9685-a8545d174d23.mp4,NonMW,3
BE7-P1025-ND,11/05/2013 18:13:47.392,4ce65ba2-2078-4c8e-abf8-0769af91157b.mp4,MW,3
BE7-P1025-ND,11/05/2013 18:14:24.400,2b99de0e-46cc-4226-9140-6820f1b7c9a4.mp4,NonMW,3
BE7-P1025-ND,11/05/2013 18:16:02.400,504864f1-df9c-48fb-9df2-44629480d38f.mp4,NonMW,3
BE7-P1025-ND,11/05/2013 18:16:40.170,4fdef14f-ec40-4a2a-b4ec-b5d883a674c7.mp4,MW,3
BE7-P1025-ND,11/05/2013 18:16:57.403,2b2befa3-d9ae-40e4-a361-168b0c8b9054.mp4,MW,3
BE7-P1025-ND,11/05/2013 18:18:21.078,e29fb715-ec3c-4121-b2b7-5602f1075b34.mp4,MW,3
BE7-P1025-ND,11/05/2013 18:22:29.034,09fc133f-7182-43fc-86dc-3b39073b6ffe.mp4,MW,3
BE7-P1025-ND,11/05/2013 18:23:02.400,f20632be-ae04-4cef-b90e-c46f42d898e3.mp4,NonMW,3
BE7-P1025-ND,11/05/2013 18:27:00.400,d48a8b0a-5efc-4783-a4ee-2a829dbea512.mp4,NonMW,3
BE7-P1025-ND,11/05/2013 18:28:45.997,5b196924-2718-4ea9-b600-def80710a281.mp4,MW,3
BE7-P1015-Memphis,11/05/2013 19:51:25.456,4334976b-781a-457d-a5d9-6b79493afec2.mp4,NonMW,2
BE7-P1015-Memphis,11/05/2013 19:55:09.456,3a1db44a-309c-431f-b996-2192344116f1.mp4,NonMW,2
BE7-P1015-Memphis,11/05/2013 19:55:37.456,65aba108-153d-43b0-890b-75d4da959ec6.mp4,NonMW,2
BE7-P1015-Memphis,11/05/2013 20:07:31.456,efada51f-1364-4773-b623-6be7a3e07e6a.mp4,NonMW,2
BE7-P1016-Memphis,11/05/2013 21:09:16.018,b7a29e75-9278-4617-a4d7-192653b33a5c.mp4,NonMW,1
BE7-P1016-Memphis,11/05/2013 21:09:58.779,0053c435-058c-4ce2-8184-633fe0a8bf98.mp4,MW,1
BE7-P1016-Memphis,11/05/2013 21:10:26.018,b4365f6d-cbc6-4759-8093-c7a7b1cf4bc0.mp4,NonMW,1
BE7-P1016-Memphis,11/05/2013 21:10:40.018,0d526c29-2a57-48d7-9b3d-cbf4691aca86.mp4,NonMW,1
BE7-P1016-Memphis,11/05/2013 21:11:08.018,3061c297-0076-4b22-8c2e-2ba73add461d.mp4,NonMW,1
BE7-P1016-Memphis,11/05/2013 21:11:22.018,28e60301-fcc4-439a-92e0-e35e74edc8d7.mp4,NonMW,1
BE7-P1016-Memphis,11/05/2013 21:11:50.018,4750707a-f80c-472b-b76f-c6d2850abada.mp4,NonMW,1
BE7-P1016-Memphis,11/05/2013 21:12:32.018,495b8b86-30a5-4b11-a3af-ef9a1aec3e82.mp4,NonMW,1
BE7-P1016-Memphis,11/05/2013 21:13:20.167,a5c39b36-b827-4c02-9424-53df4e4a3bfd.mp4,MW,1
